"","State_name","City_Name","Area.Name"
"1","Telangana","Hyderabad","Gachibowli"
"2","Telangana","Hyderabad","Shamshabad"
"3","Telangana","Hyderabad","Kukatpally"
"4","Telangana","Hyderabad","Mallapur"
"5","Telangana","Hyderabad","Hi Tech City"
"6","Telangana","Hyderabad","Habsiguda"
"7","Telangana","Hyderabad","Jubilee Hills"
"8","Telangana","Hyderabad","Secunderabad"
"9","Telangana","Hyderabad","Banjara Hills"
"10","Telangana","Hyderabad","Manikonda"
"11","Telangana","Hyderabad","Uppal Kalan"
"12","Telangana","Hyderabad","Ameerpet"
"13","Telangana","Hyderabad","Shamirpet"
"14","Telangana","Hyderabad","Sainikpuri"
"15","Telangana","Hyderabad","Srinagar Colony"
"16","Telangana","Hyderabad","Quthbullapur"
"17","Telangana","Hyderabad","A C Guards"
"18","Telangana","Hyderabad","A S Roa Nagar"
"19","Telangana","Hyderabad","Abids Road"
"20","Telangana","Hyderabad","Adarsh Nagar"
"21","Telangana","Hyderabad","Adikmet"
"22","Telangana","Hyderabad","Afzalgunj"
"23","Telangana","Hyderabad","Agapura"
"24","Telangana","Hyderabad","Ahmed Nagar"
"25","Telangana","Hyderabad","Akbar Road"
"26","Telangana","Hyderabad","Alexander Road"
"27","Telangana","Hyderabad","Aliabad"
"28","Telangana","Hyderabad","Alwal"
"29","Telangana","Hyderabad","Amberpet"
"30","Telangana","Hyderabad","Ameerpet X Road"
"31","Telangana","Hyderabad","Anand Bagh"
"32","Telangana","Hyderabad","Anand Nagar Colony"
"33","Telangana","Hyderabad","Ashok Nagar"
"34","Telangana","Hyderabad","Asif Nagar"
"35","Telangana","Hyderabad","Attapur"
"36","Telangana","Hyderabad","Attapur Ring Road"
"37","Telangana","Hyderabad","Auto Nagar"
"38","Telangana","Hyderabad","Azamabad"
"39","Telangana","Hyderabad","Azampura Masjid"
"40","Telangana","Hyderabad","Baber Bagh"
"41","Telangana","Hyderabad","Bachpally"
"42","Telangana","Hyderabad","Badichowdi"
"43","Telangana","Hyderabad","Bagh Amberpet"
"44","Telangana","Hyderabad","Bagh Lingampally"
"45","Telangana","Hyderabad","Bahadurpura"
"46","Telangana","Hyderabad","Bahadurpurpally"
"47","Telangana","Hyderabad","Bairamalguda"
"48","Telangana","Hyderabad","Bakaram"
"49","Telangana","Hyderabad","Bala Nagar"
"50","Telangana","Hyderabad","Balapur"
"51","Telangana","Hyderabad","Balkampet"
"52","Telangana","Hyderabad","Bandimet"
"53","Telangana","Hyderabad","Bandlaguda"
"54","Telangana","Hyderabad","Bank Street"
"55","Telangana","Hyderabad","Bansilal Pet"
"56","Telangana","Hyderabad","Bansilalpet"
"57","Telangana","Hyderabad","Bapuji Nagar"
"58","Telangana","Hyderabad","Barkas"
"59","Telangana","Hyderabad","Barkatpura"
"60","Telangana","Hyderabad","Basheerbagh"
"61","Telangana","Hyderabad","Bazarghat"
"62","Telangana","Hyderabad","Begum Bazar"
"63","Telangana","Hyderabad","Bhagya Nagar Colony"
"64","Telangana","Hyderabad","Bharat Nagar"
"65","Telangana","Hyderabad","Bhel"
"66","Telangana","Hyderabad","Bholakpur"
"67","Telangana","Hyderabad","Bk Guda"
"68","Telangana","Hyderabad","Bod Uppal"
"69","Telangana","Hyderabad","Boggulakunta"
"70","Telangana","Hyderabad","Bolaram"
"71","Telangana","Hyderabad","Borabanda"
"72","Telangana","Hyderabad","Boudha Nagar"
"73","Telangana","Hyderabad","Bowenpally"
"74","Telangana","Hyderabad","Boyiguda"
"75","Telangana","Hyderabad","Chaderghat"
"76","Telangana","Hyderabad","Chaitanyapuri"
"77","Telangana","Hyderabad","Champapet"
"78","Telangana","Hyderabad","Champapet X Road"
"79","Telangana","Hyderabad","Chanchalguda"
"80","Telangana","Hyderabad","Chanda Nagar"
"81","Telangana","Hyderabad","Chandrayanagutta"
"82","Telangana","Hyderabad","Chandrayangutta"
"83","Telangana","Hyderabad","Chappel Bazar"
"84","Telangana","Hyderabad","Chappel Road"
"85","Telangana","Hyderabad","Char Kaman"
"86","Telangana","Hyderabad","Charkaman"
"87","Telangana","Hyderabad","Charlapally"
"88","Telangana","Hyderabad","Charminar"
"89","Telangana","Hyderabad","Chatta Bazar"
"90","Telangana","Hyderabad","Cherlapally"
"91","Telangana","Hyderabad","Chikkadpally"
"92","Telangana","Hyderabad","Chilkalguda"
"93","Telangana","Hyderabad","Chintal"
"94","Telangana","Hyderabad","Chintal Basti"
"95","Telangana","Hyderabad","Chintalkunta"
"96","Telangana","Hyderabad","Chirag Ali Lane"
"97","Telangana","Hyderabad","Chudi Bazar"
"98","Telangana","Hyderabad","D D Colony"
"99","Telangana","Hyderabad","Dabeerpura"
"100","Telangana","Hyderabad","Dabeerpura North"
"101","Telangana","Hyderabad","Dar Ul Salam"
"102","Telangana","Hyderabad","Darul Shifa"
"103","Telangana","Hyderabad","Defence Colony"
"104","Telangana","Hyderabad","Devan Devdi"
"105","Telangana","Hyderabad","Dhan Bazar"
"106","Telangana","Hyderabad","Dharam Karan Road"
"107","Telangana","Hyderabad","Diamond Point"
"108","Telangana","Hyderabad","Dilshad Nagar"
"109","Telangana","Hyderabad","Dilsukhnagar Main Road"
"110","Telangana","Hyderabad","Distillery Road"
"111","Telangana","Hyderabad","Domalguda"
"112","Telangana","Hyderabad","Doodh Bowli"
"113","Telangana","Hyderabad","Dr. A.S Rao Nagar"
"114","Telangana","Hyderabad","Dwarkapuri Colony"
"115","Telangana","Hyderabad","East Anand Bagh"
"116","Telangana","Hyderabad","East Marredpally"
"117","Telangana","Hyderabad","ECIL"
"118","Telangana","Hyderabad","Ecil Post"
"119","Telangana","Hyderabad","Ecil X Roads"
"120","Telangana","Hyderabad","Edi Bazar North"
"121","Telangana","Hyderabad","Erragadda"
"122","Telangana","Hyderabad","Erramanzil"
"123","Telangana","Hyderabad","Erramanzil Colony"
"124","Telangana","Hyderabad","Esamia Bazar"
"125","Telangana","Hyderabad","Falaknuma"
"126","Telangana","Hyderabad","Fateh Darwaza"
"127","Telangana","Hyderabad","Fateh Maidan"
"128","Telangana","Hyderabad","Fateh Nagar"
"129","Telangana","Hyderabad","Feel Khana"
"130","Telangana","Hyderabad","Feroz Guda"
"131","Telangana","Hyderabad","Film Nagar"
"132","Telangana","Hyderabad","Gaddi Annaram"
"133","Telangana","Hyderabad","Gaddi Annaram X Roads"
"134","Telangana","Hyderabad","Gagan Mahal"
"135","Telangana","Hyderabad","Gagan Pahad"
"136","Telangana","Hyderabad","Gandhi Nagar"
"137","Telangana","Hyderabad","Gandhipet"
"138","Telangana","Hyderabad","Gandhipet Road"
"139","Telangana","Hyderabad","General Bazar"
"140","Telangana","Hyderabad","Ghansi Bazar"
"141","Telangana","Hyderabad","Ghasmandi"
"142","Telangana","Hyderabad","Ghatkesar"
"143","Telangana","Hyderabad","Golconda"
"144","Telangana","Hyderabad","Golconda X Roads"
"145","Telangana","Hyderabad","Gosha Mahal"
"146","Telangana","Hyderabad","Gowliguda"
"147","Telangana","Hyderabad","Gowliguda Chaman"
"148","Telangana","Hyderabad","Green Lands"
"149","Telangana","Hyderabad","Green Park Extension"
"150","Telangana","Hyderabad","Gudimalkapur"
"151","Telangana","Hyderabad","Gudimalkapur New Po"
"152","Telangana","Hyderabad","Gulzar House"
"153","Telangana","Hyderabad","Gun Foundry"
"154","Telangana","Hyderabad","Gun Rock"
"155","Telangana","Hyderabad","Gunfoundry"
"156","Telangana","Hyderabad","Hafiz Pet"
"157","Telangana","Hyderabad","Hakimpet"
"158","Telangana","Hyderabad","Hanuman Tekdi"
"159","Telangana","Hyderabad","Haribowli"
"160","Telangana","Hyderabad","Hasmatpet"
"161","Telangana","Hyderabad","Hastinapuram"
"162","Telangana","Hyderabad","Hayat Nagar"
"163","Telangana","Hyderabad","Hill Fort"
"164","Telangana","Hyderabad","Hill Fort Road"
"165","Telangana","Hyderabad","Hill Street"
"166","Telangana","Hyderabad","Himayat Nagar"
"167","Telangana","Hyderabad","Himayat Nagar X Roads"
"168","Telangana","Hyderabad","Himayat Sagar"
"169","Telangana","Hyderabad","Hmt Nagar"
"170","Telangana","Hyderabad","Hmt Road"
"171","Telangana","Hyderabad","Humayun Nagar"
"172","Telangana","Hyderabad","Hussaini Alam"
"173","Telangana","Hyderabad","Hyder Basti"
"174","Telangana","Hyderabad","Hyder Nagar"
"175","Telangana","Hyderabad","Hyderabad Central"
"176","Telangana","Hyderabad","Hyderguda"
"177","Telangana","Hyderabad","Ibrahim Bagh"
"178","Telangana","Hyderabad","Ibrahimpatnam"
"179","Telangana","Hyderabad","Inderbagh"
"180","Telangana","Hyderabad","Indira Park"
"181","Telangana","Hyderabad","Jagadgirigutta"
"182","Telangana","Hyderabad","Jagdish Market"
"183","Telangana","Hyderabad","Jahanuma"
"184","Telangana","Hyderabad","Jambagh"
"185","Telangana","Hyderabad","Jamia Osmania"
"186","Telangana","Hyderabad","Jawahar Nagar"
"187","Telangana","Hyderabad","Jawaharlal Nehru Road"
"188","Telangana","Hyderabad","Jeedimetla"
"189","Telangana","Hyderabad","Kachi"
"190","Telangana","Hyderabad","Kachiguda"
"191","Telangana","Hyderabad","Kachiguda X Road"
"192","Telangana","Hyderabad","Kakaguda"
"193","Telangana","Hyderabad","Kakatiya Nagar"
"194","Telangana","Hyderabad","Kalasiguda"
"195","Telangana","Hyderabad","Kali Kabar"
"196","Telangana","Hyderabad","Kali Kaman"
"197","Telangana","Hyderabad","Kalyan Nagar"
"198","Telangana","Hyderabad","Kamala Nagar"
"199","Telangana","Hyderabad","Kamala Puri Colony"
"200","Telangana","Hyderabad","Kamla Nagar"
"201","Telangana","Hyderabad","Kanchanbagh"
"202","Telangana","Hyderabad","Kandoji Bazar"
"203","Telangana","Hyderabad","Kapra"
"204","Telangana","Hyderabad","Karimnagar"
"205","Telangana","Hyderabad","Karkhana"
"206","Telangana","Hyderabad","Karman Ghat"
"207","Telangana","Hyderabad","Karmanghat"
"208","Telangana","Hyderabad","Karmanghat X Roads"
"209","Telangana","Hyderabad","Karvan"
"210","Telangana","Hyderabad","Karwan"
"211","Telangana","Hyderabad","Kavadiguda"
"212","Telangana","Hyderabad","Keshavagiri"
"213","Telangana","Hyderabad","Khairatabad"
"214","Telangana","Hyderabad","Kharkhana Main Road"
"215","Telangana","Hyderabad","King Koti"
"216","Telangana","Hyderabad","King Koti X Road"
"217","Telangana","Hyderabad","Kishan Bagh"
"218","Telangana","Hyderabad","Kishangunj"
"219","Telangana","Hyderabad","Kompally"
"220","Telangana","Hyderabad","Kondapur"
"221","Telangana","Hyderabad","Kothaguda"
"222","Telangana","Hyderabad","Kothapet"
"223","Telangana","Hyderabad","Kphb"
"224","Telangana","Hyderabad","Kphb Colony"
"225","Telangana","Hyderabad","Krishna Nagar"
"226","Telangana","Hyderabad","Kukatpally Colony"
"227","Telangana","Hyderabad","Kummarguda"
"228","Telangana","Hyderabad","Kundan Bagh"
"229","Telangana","Hyderabad","Kushaiguda"
"230","Telangana","Hyderabad","Kattedan"
"231","Telangana","Hyderabad","Kavadi Guda"
"232","Telangana","Hyderabad","L B Nagar"
"233","Telangana","Hyderabad","L B Stadium"
"234","Telangana","Hyderabad","L B Stadium"
"235","Telangana","Hyderabad","Lad Bazar"
"236","Telangana","Hyderabad","Lakdi Ka Pul"
"237","Telangana","Hyderabad","Lal Bazar"
"238","Telangana","Hyderabad","Lal Darwaza"
"239","Telangana","Hyderabad","Lalapet"
"240","Telangana","Hyderabad","Lallaguda"
"241","Telangana","Hyderabad","Langer House"
"242","Telangana","Hyderabad","Liberty"
"243","Telangana","Hyderabad","Lingampalli"
"244","Telangana","Hyderabad","Lingampally"
"245","Telangana","Hyderabad","Lothukunta"
"246","Telangana","Hyderabad","Lower Tank Bund Road"
"247","Telangana","Hyderabad","M G Road"
"248","Telangana","Hyderabad","Machili Kaman"
"249","Telangana","Hyderabad","Madannapet"
"250","Telangana","Hyderabad","Madhapur"
"251","Telangana","Hyderabad","Madhura Nagar"
"252","Telangana","Hyderabad","Madina"
"253","Telangana","Hyderabad","Madina Guda"
"254","Telangana","Hyderabad","Mahankali Street"
"255","Telangana","Hyderabad","Maharaj Gunj"
"256","Telangana","Hyderabad","Mahatma Gandhi Road"
"257","Telangana","Hyderabad","Mahendra Hills"
"258","Telangana","Hyderabad","Malakpet"
"259","Telangana","Hyderabad","Malakpet Extension"
"260","Telangana","Hyderabad","Malkajgiri"
"261","Telangana","Hyderabad","Mallapur"
"262","Telangana","Hyderabad","Mallapuram"
"263","Telangana","Hyderabad","Mallepally"
"264","Telangana","Hyderabad","Mallepally North"
"265","Telangana","Hyderabad","Mangal Hat"
"266","Telangana","Hyderabad","Mansurabad X Road"
"267","Telangana","Hyderabad","Market Street"
"268","Telangana","Hyderabad","Marredpally"
"269","Telangana","Hyderabad","Maruthi Colony"
"270","Telangana","Hyderabad","Maruthi Nagar"
"271","Telangana","Hyderabad","Masab Tank"
"272","Telangana","Hyderabad","Medchal"
"273","Telangana","Hyderabad","Meerpet"
"274","Telangana","Hyderabad","Mehboob Gunj"
"275","Telangana","Hyderabad","Mehboob Nagar"
"276","Telangana","Hyderabad","Mehdipatnam X Road"
"277","Telangana","Hyderabad","Mettu Guda"
"278","Telangana","Hyderabad","Minister Road"
"279","Telangana","Hyderabad","Miralam Mandi"
"280","Telangana","Hyderabad","Miyapur"
"281","Telangana","Hyderabad","Mogulpura"
"282","Telangana","Hyderabad","Moinabad"
"283","Telangana","Hyderabad","Monda Market"
"284","Telangana","Hyderabad","Moosabowli"
"285","Telangana","Hyderabad","Moosapet"
"286","Telangana","Hyderabad","Moosaram Bagh"
"287","Telangana","Hyderabad","Moosaram Bagh X Road"
"288","Telangana","Hyderabad","Moti Nagar"
"289","Telangana","Hyderabad","Moula Ali"
"290","Telangana","Hyderabad","Mozamjahi Market"
"291","Telangana","Hyderabad","Mughalpura"
"292","Telangana","Hyderabad","Muktargunj"
"293","Telangana","Hyderabad","Murad Nagar"
"294","Telangana","Hyderabad","Musheerabad"
"295","Telangana","Hyderabad","Mylargadda"
"296","Telangana","Hyderabad","Nacharam"
"297","Telangana","Hyderabad","Nagarjuna Hills"
"298","Telangana","Hyderabad","Nagarjuna Nagar"
"299","Telangana","Hyderabad","Nagarjuna Sagar Road"
"300","Telangana","Hyderabad","Nagole"
"301","Telangana","Hyderabad","Nagole X Road"
"302","Telangana","Hyderabad","Nallagutta"
"303","Telangana","Hyderabad","Nallakunta"
"304","Telangana","Hyderabad","Namala Gundu"
"305","Telangana","Hyderabad","Nampally"
"306","Telangana","Hyderabad","Nampally Station Road"
"307","Telangana","Hyderabad","Narayanaguda"
"308","Telangana","Hyderabad","Narayanguda"
"309","Telangana","Hyderabad","Nayapul"
"310","Telangana","Hyderabad","Necklace Road"
"311","Telangana","Hyderabad","Nehru Nagar"
"312","Telangana","Hyderabad","Neredmet"
"313","Telangana","Hyderabad","Neredmet Cross Road"
"314","Telangana","Hyderabad","New Bowenpally"
"315","Telangana","Hyderabad","New Boyiguda"
"316","Telangana","Hyderabad","New Malakpet"
"317","Telangana","Hyderabad","New Nagole"
"318","Telangana","Hyderabad","New Nallakunta"
"319","Telangana","Hyderabad","New Nallakunta X Road"
"320","Telangana","Hyderabad","New Osmangunj"
"321","Telangana","Hyderabad","Nimboliadda"
"322","Telangana","Hyderabad","Nizam Shahi Road"
"323","Telangana","Hyderabad","Nizamabad"
"324","Telangana","Hyderabad","Nizampet"
"325","Telangana","Hyderabad","Nizampet Road"
"326","Telangana","Hyderabad","Noor Khan Bazar"
"327","Telangana","Hyderabad","Old Alwal"
"328","Telangana","Hyderabad","Old Bowenpally"
"329","Telangana","Hyderabad","Old Boyiguda"
"330","Telangana","Hyderabad","Old Ghasmandi"
"331","Telangana","Hyderabad","Old Jail Street"
"332","Telangana","Hyderabad","Old Malakpet"
"333","Telangana","Hyderabad","Old Topkhana"
"334","Telangana","Hyderabad","Osman Shahi"
"335","Telangana","Hyderabad","Osmangunj"
"336","Telangana","Hyderabad","Osmania University"
"337","Telangana","Hyderabad","Padma Rao Nagar"
"338","Telangana","Hyderabad","Palika Bazar"
"339","Telangana","Hyderabad","Pan Bazar"
"340","Telangana","Hyderabad","Panjagutta"
"341","Telangana","Hyderabad","P And T Colony"
"342","Telangana","Hyderabad","Paradise"
"343","Telangana","Hyderabad","Paradise Circle"
"344","Telangana","Hyderabad","Parklane"
"345","Telangana","Hyderabad","Parsigutta"
"346","Telangana","Hyderabad","Patancheru"
"347","Telangana","Hyderabad","Patel Market"
"348","Telangana","Hyderabad","Pathargatti"
"349","Telangana","Hyderabad","Patny"
"350","Telangana","Hyderabad","Penderghast Road"
"351","Telangana","Hyderabad","Picket"
"352","Telangana","Hyderabad","Pot Market"
"353","Telangana","Hyderabad","Pragathi Nagar"
"354","Telangana","Hyderabad","Prakash Nagar"
"355","Telangana","Hyderabad","Prasanth Nagar"
"356","Telangana","Hyderabad","Purana Pul"
"357","Telangana","Hyderabad","Purani Haveli"
"358","Telangana","Hyderabad","Putli Bowli"
"359","Telangana","Hyderabad","R R District"
"360","Telangana","Hyderabad","Raj Bhavan Road"
"361","Telangana","Hyderabad","Rajendra Nagar"
"362","Telangana","Hyderabad","Ram Nagar"
"363","Telangana","Hyderabad","Ram Nagar X Road"
"364","Telangana","Hyderabad","Ramachandra Puram"
"365","Telangana","Hyderabad","Ramakrishna Puram"
"366","Telangana","Hyderabad","Ramakrishna Puram Road"
"367","Telangana","Hyderabad","Ramanthapur"
"368","Telangana","Hyderabad","Ramgopalpet"
"369","Telangana","Hyderabad","Ramkote"
"370","Telangana","Hyderabad","Ramnagar Gundu"
"371","Telangana","Hyderabad","Ranga Reddy Nagar"
"372","Telangana","Hyderabad","Ranigunj"
"373","Telangana","Hyderabad","Rashtrapathi Road"
"374","Telangana","Hyderabad","Rasoolpura"
"375","Telangana","Hyderabad","Red Hills"
"376","Telangana","Hyderabad","Regimental Bazar"
"377","Telangana","Hyderabad","Rethi Bowli"
"378","Telangana","Hyderabad","Rikabgunj"
"379","Telangana","Hyderabad","Risala Bazar"
"380","Telangana","Hyderabad","Rtc Colony"
"381","Telangana","Hyderabad","RTC X Road"
"382","Telangana","Hyderabad","S D Road"
"383","Telangana","Hyderabad","S P Road"
"384","Telangana","Hyderabad","S R Colony"
"385","Telangana","Hyderabad","S R Nagar"
"386","Telangana","Hyderabad","Safilguda"
"387","Telangana","Hyderabad","Sagar Road"
"388","Telangana","Hyderabad","Sai Nagar"
"389","Telangana","Hyderabad","Saidabad"
"390","Telangana","Hyderabad","Saifabad"
"391","Telangana","Hyderabad","Saleem Nagar"
"392","Telangana","Hyderabad","Sanath Nagar"
"393","Telangana","Hyderabad","Santosh Nagar"
"394","Telangana","Hyderabad","Saroor Nagar"
"395","Telangana","Hyderabad","Sebastian Road"
"396","Telangana","Hyderabad","Secretariat"
"397","Telangana","Hyderabad","Seetharambagh"
"398","Telangana","Hyderabad","Serilingampally"
"399","Telangana","Hyderabad","Shah Ali Banda"
"400","Telangana","Hyderabad","Shahpur Nagar"
"401","Telangana","Hyderabad","Shaikpet"
"402","Telangana","Hyderabad","Shahpur Nagar"
"403","Telangana","Hyderabad","Shamshergunj"
"404","Telangana","Hyderabad","Shanker Bagh"
"405","Telangana","Hyderabad","Shanker Mutt"
"406","Telangana","Hyderabad","Shanti Nagar"
"407","Telangana","Hyderabad","Shivam Road"
"408","Telangana","Hyderabad","Shivarampally"
"409","Telangana","Hyderabad","Siddarth Nagar"
"410","Telangana","Hyderabad","Siddiamber Bazar"
"411","Telangana","Hyderabad","Sikh Road"
"412","Telangana","Hyderabad","Sikh Village"
"413","Telangana","Hyderabad","Sikh Village Road"
"414","Telangana","Hyderabad","Sindhi Colony"
"415","Telangana","Hyderabad","Sitaphal Mandi"
"416","Telangana","Hyderabad","Somajiguda"
"417","Telangana","Hyderabad","Somajiguda Circle"
"418","Telangana","Hyderabad","Sri Krishna Nagar"
"419","Telangana","Hyderabad","Sri Srinivas Colony"
"420","Telangana","Hyderabad","Srinagar"
"421","Telangana","Hyderabad","Srinagar Colony Main Road"
"422","Telangana","Hyderabad","Srinivasa Colony"
"423","Telangana","Hyderabad","Srinivasa Nagar"
"424","Telangana","Hyderabad","Srinivasa Nagar Colony"
"425","Telangana","Hyderabad","St. Johns Road"
"426","Telangana","Hyderabad","St. Marys Road"
"427","Telangana","Hyderabad","Subash Road"
"428","Telangana","Hyderabad","Sultan Bazar"
"429","Telangana","Hyderabad","Surya Nagar Colony"
"430","Telangana","Hyderabad","Shapur Nagar"
"431","Telangana","Hyderabad","Shivaji Nagar"
"432","Telangana","Hyderabad","Tad Bund"
"433","Telangana","Hyderabad","Tad Bund X Road"
"434","Telangana","Hyderabad","Talab Katta"
"435","Telangana","Hyderabad","Talabkatta"
"436","Telangana","Hyderabad","Tank Bund"
"437","Telangana","Hyderabad","Tank Bund Road"
"438","Telangana","Hyderabad","Tar Bund"
"439","Telangana","Hyderabad","Tar Bund X Road"
"440","Telangana","Hyderabad","Taranagar"
"441","Telangana","Hyderabad","Tarnaka"
"442","Telangana","Hyderabad","Tilak Nagar"
"443","Telangana","Hyderabad","Tilak Road"
"444","Telangana","Hyderabad","Tobacco Bazar"
"445","Telangana","Hyderabad","Toli Chowki"
"446","Telangana","Hyderabad","Topkhana"
"447","Telangana","Hyderabad","Trimulgherry"
"448","Telangana","Hyderabad","Trimulgherry X Road"
"449","Telangana","Hyderabad","Troop Bazar"
"450","Telangana","Hyderabad","Uppal"
"451","Telangana","Hyderabad","Uppuguda"
"452","Telangana","Hyderabad","Vanasthalipuram"
"453","Telangana","Hyderabad","Vasavi Nagar"
"454","Telangana","Hyderabad","Vengal Rao Nagar"
"455","Telangana","Hyderabad","Venkatapuram"
"456","Telangana","Hyderabad","Vidyanagar"
"457","Telangana","Hyderabad","Vijay Nagar Colony"
"458","Telangana","Hyderabad","Vikas Nagar"
"459","Telangana","Hyderabad","Vikrampuri"
"460","Telangana","Hyderabad","Vikrampuri Colony"
"461","Telangana","Hyderabad","Vinayak Rao Nagar"
"462","Telangana","Hyderabad","Vithalwadi"
"463","Telangana","Hyderabad","Warasiguda"
"464","Telangana","Hyderabad","West Marredpally"
"465","Telangana","Hyderabad","Yakutpura"
"466","Telangana","Hyderabad","Yapral"
"467","Telangana","Hyderabad","Yellareddy Guda"
"468","Telangana","Hyderabad","Yellareddyguda"
"469","Telangana","Hyderabad","Yousuf Bazar"
"470","Telangana","Hyderabad","Yousufguda"
"471","Telangana","Hyderabad","Zamistanpur"
"472","Telangana","Hyderabad","Tirumalgherry"
"473","Telangana","Hyderabad","Hyderabad Airport 1"
"474","Telangana","Hyderabad","Hyder Shah Kote"
"475","Telangana","Hyderabad","Hyderabad GPO"
"476","Telangana","Hyderabad","Hyderabad Jubilee HO"
"477","Telangana","Hyderabad","Hyderabad Public School"
"478","Telangana","Hyderabad","I.E.Nacharam"
"479","Telangana","Hyderabad","I.M.Colony"
"480","Telangana","Hyderabad","Ibrahim Bagh Lines"
"481","Telangana","Hyderabad","Ie Moulali"
"482","Telangana","Hyderabad","IICT"
"483","Telangana","Hyderabad","Jaggamguda"
"484","Telangana","Hyderabad","Jama I Osmania"
"485","Telangana","Hyderabad","Jillellaguda"
"486","Telangana","Hyderabad","Karwan Sahu"
"487","Telangana","Hyderabad","Kachivani Singaram"
"488","Telangana","Hyderabad","Kattedan Ie So"
"489","Telangana","Hyderabad","Keesara"
"490","Telangana","Hyderabad","Keesaragutta"
"491","Telangana","Hyderabad","Keshogiri SO"
"492","Telangana","Hyderabad","Khairatabad HO"
"493","Telangana","Hyderabad","Kingsway"
"494","Telangana","Hyderabad","Kismatpur"
"495","Telangana","Hyderabad","Kolthur"
"496","Telangana","Hyderabad","Korremal"
"497","Telangana","Hyderabad","Kulsumpura"
"498","Telangana","Hyderabad","Kyasaram"
"499","Telangana","Hyderabad","Lalgadi Malakpet"
"500","Telangana","Hyderabad","Mehdipatnam"
"501","Telangana","Hyderabad","Old City"
"502","Telangana","Hyderabad","Pratap Singaram"
"503","Telangana","Hyderabad","Qazipura"
"504","Telangana","Hyderabad","RC Imarat So"
"505","Telangana","Hyderabad","Rahmath Nagar"
"506","Telangana","Hyderabad","Rail Nilayam"
"507","Telangana","Hyderabad","Raj Bhavan"
"508","Telangana","Hyderabad","Rajbolaram"
"509","Telangana","Hyderabad","Ag College"
"510","Telangana","Hyderabad","AG Office"
"511","Telangana","Hyderabad","A.Gs Staff Quarters"
"512","Telangana","Hyderabad","Amber Nagar"
"513","Telangana","Hyderabad","Anand Nagar"
"514","Telangana","Hyderabad","Ananthagiri"
"515","Telangana","Hyderabad","Andhra Mahila Sabha"
"516","Telangana","Hyderabad","Aperl"
"517","Telangana","Hyderabad","APHB Colony Moulali"
"518","Telangana","Hyderabad","Atvelli"
"519","Telangana","Hyderabad","Badangpet"
"520","Telangana","Hyderabad","Begumpet"
"521","Telangana","Hyderabad","Begumpet Police Lines"
"522","Telangana","Hyderabad","Bharath Nagar Colony"
"523","Telangana","Hyderabad","Boduppal"
"524","Telangana","Hyderabad","Bogaram"
"525","Telangana","Hyderabad","Central Police Lines"
"526","Telangana","Hyderabad","Chanchalguda Colony"
"527","Telangana","Hyderabad","Chandulal Baradari"
"528","Telangana","Hyderabad","CRP Camp"
"529","Telangana","Hyderabad","Cyberabad"
"530","Telangana","Hyderabad","Dargah Hussain Shah Wali"
"531","Telangana","Hyderabad","Darushifa"
"532","Telangana","Hyderabad","Dattatreya Colony"
"533","Telangana","Hyderabad","Dhoolpet"
"534","Telangana","Hyderabad","Fathenagar Colony"
"535","Telangana","Hyderabad","Gajularamaram"
"536","Telangana","Hyderabad","Gandhi Bhavan"
"537","Telangana","Hyderabad","Girmapur"
"538","Telangana","Hyderabad","Golconda Chowrastha"
"539","Telangana","Hyderabad","Yadgarpally"
"540","Telangana","Hyderabad","Vidhan Sabha"
"541","Telangana","Hyderabad","Vishali Nagar"
"542","Telangana","Hyderabad","Vaidehi Nagar"
"543","Telangana","Hyderabad","Thumkunta"
"544","Telangana","Hyderabad","Thimmaipally"
"545","Telangana","Hyderabad","Swaraj Nagar"
"546","Telangana","Hyderabad","Sardar Vallabhbhai Patel National Police Academy"
"547","Telangana","Hyderabad","Survey Of India"
"548","Telangana","Hyderabad","Suraram"
"549","Telangana","Hyderabad","Sultan Shahi"
"550","Telangana","Hyderabad","Kachiguda Station"
"551","Telangana","Hyderabad","State Bank Of Hyderabad"
"552","Telangana","Hyderabad","Sripuram Colony"
"553","Telangana","Hyderabad","Srinivasapuram"
"554","Telangana","Hyderabad","South Banjara Hills"
"555","Telangana","Hyderabad","Snehapuri Colony"
"556","Telangana","Hyderabad","Sitaphalmandi"
"557","Telangana","Hyderabad","Shyam Nagar"
"558","Telangana","Hyderabad","Turkapalliyadaram"
"559","Telangana","Hyderabad","Tagarikanaka"
"560","Telangana","Hyderabad","Ankireddypalli"
"561","Telangana","Hyderabad","Ankushapur"
"562","Telangana","Hyderabad","Annojiguda"
"563","Telangana","Hyderabad","Cherial"
"564","Telangana","Hyderabad","Vikarabad"
"565","Telangana","Hyderabad","Gowdavalli"
"566","Telangana","Hyderabad","Hanumanpet"
"567","Telangana","Hyderabad","Hassan Nagar"
"568","Telangana","Hyderabad","Himayat Nagar"
"569","Telangana","Hyderabad","GSI (SR) Bandlaguda"
"570","Telangana","Hyderabad","Abids"
"571","Telangana","Hyderabad","Amberpet"
"572","Telangana","Hyderabad","Dilsukhnagar"
"573","Telangana","Hyderabad","Sanjeeva Reddy Nagar"
"574","Telangana","Hyderabad","HUDA Residential Complex"
"575","Telangana","Hyderabad","Hindustan Cables Ltd"
"576","Telangana","Hyderabad","DK Road"
"577","Telangana","Hyderabad","High Court SO"
